sample_id,mzml_filename,mzbatch_path,batch_id,injection_date,scientific_name,taxon_scientific_name,taxon_accepted_name,taxon_rank,genus,specific_epithet,infraspecific_epithet,infraspecific_rank,kingdom,phylum,class,order,family,gbif_taxon_key,ncbi_taxid,gbif_match_type,taxonomy_backbone_version,id_date,identification_method,identification_confidence,collection_date,latitude,longitude,coordinate_uncertainty_m,geodetic_datum,plant_part,po_term_id,developmental_stage,phenology,n_individuals_pooled,pathogen_visible,fresh_weight_g,preservation_method,time_to_preservation_min,transport_conditions,storage_temp_c,storage_duration_d,grinding_method,dry_weight_mg,extraction_volume_ml,extraction_method_id,extraction_batch,uuid_extraction,extraction_solvent,extraction_ratio_mg_per_ml,extraction_conditions,extraction_date,extraction_operator,extract_storage,lc_vendor,lc_model,chromatography_type,column_name,stationary_phase,column_temp_c,mobile_phase_a,mobile_phase_b,gradient_program,flow_rate_ml_min,injection_volume_ul,run_time_min,lc_software,instrument_model,mass_analyzer,ionization_source,acquisition_mode,fragmentation_method,collision_energy,mass_range_mz,ms_scan_time_s,msms_scan_time_s,dda_top_n,ms2_intensity_threshold_cps,dynamic_exclusion_s,background_exclusion,mass_accuracy_ppm,raw_conversion_tool,centroided,mzmine_version,ms1_detector,mzmine_noise_ms1,mzmine_noise_ms2,chrom_mz_abs_da,chrom_mz_ppm,chrom_min_height,chrom_min_scans,rt_range,resolver_thresh,resolver_min_h,align_mz_abs_da,align_mz_ppm,align_rt_tol_min,mz_tol_scan_to_scan,mz_tol_sample_to_sample,processing_software,processing_params_file,qc_sample_type,qc_conditioning_n,qc_frequency,randomization,internal_standard,phylo_tip_label,ott_id_matched,evolutionary_distinctiveness,nearest_neighbour,iucn_category,iucn_assessment_year,cites_appendix,massive_accession,abs_permit_id,data_license,garden,dataset
dbgi_003434,250409_ML_Metabo_DDA_sample_453_nr8.mzML,D:/IOCB/data_dbgi/JBN/neuch_synapt_batch_all_in_one.mzbatch,JBN_synapt_2025,250409_M,Veronica austriaca L.,Veronica austriaca,Veronica austriaca L.,species,Veronica,austriaca,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,3172099,NA,EXACT,GBIF Backbone 2023-08-28,20240723083228,botanical_garden_ID,certain,20240723083228,"46,999977","6,9346943",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,ML,"-80 C, plastic tube",Waters,Acquity UPLC I-Class,UPLC,"Waters Acquity UPLC HSS T3, 100 x 2.1 mm, 1.8 um",C18,40,H2O + 0.05% formic acid,ACN + 0.05% formic acid,0-100% B in 10 min at 0.5 mL/min; hold 100% B 3 min at 0.7 mL/min; reequil 3 min at 0.5 mL/min,0.5,1,16,MassLynx 4.2 (Waters),LCMS – Synapt XS,QTOF,ESI,DDA,CID,ramped 5-40 V (m/z 50) to 20-70 V (m/z 1200),50-1200 (MS1); 50-1200 (MS2),0.1,0.05,7,25000,1.5,static exclusion list of 200 most intense blank ions,5,DataConvert (Waters),TRUE,4.10.6,Auto,5000,40,0.003,10,20000,5,1.14-10.02 min,0.898,20000,0.003,10,0.06,0.0030 Da / 10.0 ppm,0.0030 Da / 10.0 ppm,MZmine 4.10.6,neuch_synapt_batch_all_in_one.mzbatch,pooled QC,12,every 20 samples,TRUE,NA,Veronica_austriaca,NA,NA,NA,NA,NA,none,MSV000102459,NA,CC0,JBN,jbn
dbgi_003396,250409_ML_Metabo_DDA_sample_455_nr8.mzML,D:/IOCB/data_dbgi/JBN/neuch_synapt_batch_all_in_one.mzbatch,JBN_synapt_2025,250409_M,Cistus populifolius L.,Cistus populifolius,Cistus populifolius L.,species,Cistus,populifolius,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,7331314,NA,EXACT,GBIF Backbone 2023-08-28,20240813110856,botanical_garden_ID,certain,20240813110856,"46,999680","6,9339010",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,ML,"-80 C, plastic tube",Waters,Acquity UPLC I-Class,UPLC,"Waters Acquity UPLC HSS T3, 100 x 2.1 mm, 1.8 um",C18,40,H2O + 0.05% formic acid,ACN + 0.05% formic acid,0-100% B in 10 min at 0.5 mL/min; hold 100% B 3 min at 0.7 mL/min; reequil 3 min at 0.5 mL/min,0.5,1,16,MassLynx 4.2 (Waters),LCMS – Synapt XS,QTOF,ESI,DDA,CID,ramped 5-40 V (m/z 50) to 20-70 V (m/z 1200),50-1200 (MS1); 50-1200 (MS2),0.1,0.05,7,25000,1.5,static exclusion list of 200 most intense blank ions,5,DataConvert (Waters),TRUE,4.10.6,Auto,5000,40,0.003,10,20000,5,1.14-10.02 min,0.898,20000,0.003,10,0.06,0.0030 Da / 10.0 ppm,0.0030 Da / 10.0 ppm,MZmine 4.10.6,neuch_synapt_batch_all_in_one.mzbatch,pooled QC,12,every 20 samples,TRUE,NA,Cistus_populifolius,NA,NA,NA,NA,NA,none,MSV000102459,NA,CC0,JBN,jbn
dbgi_002112,250409_ML_Metabo_DDA_sample_456_nr8.mzML,D:/IOCB/data_dbgi/JBN/neuch_synapt_batch_all_in_one.mzbatch,JBN_synapt_2025,250409_M,Hedera helix L.,Hedera helix,Hedera helix L.,species,Hedera,helix,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,8351737,NA,EXACT,GBIF Backbone 2023-08-28,20240708111602,botanical_garden_ID,certain,20240708111602,"47,000150","6,9348655",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,ML,"-80 C, plastic tube",Waters,Acquity UPLC I-Class,UPLC,"Waters Acquity UPLC HSS T3, 100 x 2.1 mm, 1.8 um",C18,40,H2O + 0.05% formic acid,ACN + 0.05% formic acid,0-100% B in 10 min at 0.5 mL/min; hold 100% B 3 min at 0.7 mL/min; reequil 3 min at 0.5 mL/min,0.5,1,16,MassLynx 4.2 (Waters),LCMS – Synapt XS,QTOF,ESI,DDA,CID,ramped 5-40 V (m/z 50) to 20-70 V (m/z 1200),50-1200 (MS1); 50-1200 (MS2),0.1,0.05,7,25000,1.5,static exclusion list of 200 most intense blank ions,5,DataConvert (Waters),TRUE,4.10.6,Auto,5000,40,0.003,10,20000,5,1.14-10.02 min,0.898,20000,0.003,10,0.06,0.0030 Da / 10.0 ppm,0.0030 Da / 10.0 ppm,MZmine 4.10.6,neuch_synapt_batch_all_in_one.mzbatch,pooled QC,12,every 20 samples,TRUE,NA,Hedera_helix,NA,NA,NA,LC,2026,none,MSV000102459,NA,CC0,JBN,jbn
dbgi_003308,250409_ML_Metabo_DDA_sample_457_nr8.mzML,D:/IOCB/data_dbgi/JBN/neuch_synapt_batch_all_in_one.mzbatch,JBN_synapt_2025,250409_M,Anthyllis vulneraria L.,Anthyllis vulneraria,Anthyllis vulneraria L.,species,Anthyllis,vulneraria,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,5352367,NA,EXACT,GBIF Backbone 2023-08-28,20240716144145,botanical_garden_ID,certain,20240716144145,"47,000015","6,9347143",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,ML,"-80 C, plastic tube",Waters,Acquity UPLC I-Class,UPLC,"Waters Acquity UPLC HSS T3, 100 x 2.1 mm, 1.8 um",C18,40,H2O + 0.05% formic acid,ACN + 0.05% formic acid,0-100% B in 10 min at 0.5 mL/min; hold 100% B 3 min at 0.7 mL/min; reequil 3 min at 0.5 mL/min,0.5,1,16,MassLynx 4.2 (Waters),LCMS – Synapt XS,QTOF,ESI,DDA,CID,ramped 5-40 V (m/z 50) to 20-70 V (m/z 1200),50-1200 (MS1); 50-1200 (MS2),0.1,0.05,7,25000,1.5,static exclusion list of 200 most intense blank ions,5,DataConvert (Waters),TRUE,4.10.6,Auto,5000,40,0.003,10,20000,5,1.14-10.02 min,0.898,20000,0.003,10,0.06,0.0030 Da / 10.0 ppm,0.0030 Da / 10.0 ppm,MZmine 4.10.6,neuch_synapt_batch_all_in_one.mzbatch,pooled QC,12,every 20 samples,TRUE,NA,Anthyllis_vulneraria,NA,NA,NA,NA,NA,none,MSV000102459,NA,CC0,JBN,jbn
dbgi_002048,250409_ML_Metabo_DDA_sample_458_nr8.mzML,D:/IOCB/data_dbgi/JBN/neuch_synapt_batch_all_in_one.mzbatch,JBN_synapt_2025,250409_M,Campanula L.,Campanula,Campanula L.,genus,Wahlenbergia,linifolia,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,10393021,NA,HIGHERRANK,GBIF Backbone 2023-08-28,20240725113330,botanical_garden_ID,certain,20240725113330,"46,999916","6,9348264",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,ML,"-80 C, plastic tube",Waters,Acquity UPLC I-Class,UPLC,"Waters Acquity UPLC HSS T3, 100 x 2.1 mm, 1.8 um",C18,40,H2O + 0.05% formic acid,ACN + 0.05% formic acid,0-100% B in 10 min at 0.5 mL/min; hold 100% B 3 min at 0.7 mL/min; reequil 3 min at 0.5 mL/min,0.5,1,16,MassLynx 4.2 (Waters),LCMS – Synapt XS,QTOF,ESI,DDA,CID,ramped 5-40 V (m/z 50) to 20-70 V (m/z 1200),50-1200 (MS1); 50-1200 (MS2),0.1,0.05,7,25000,1.5,static exclusion list of 200 most intense blank ions,5,DataConvert (Waters),TRUE,4.10.6,Auto,5000,40,0.003,10,20000,5,1.14-10.02 min,0.898,20000,0.003,10,0.06,0.0030 Da / 10.0 ppm,0.0030 Da / 10.0 ppm,MZmine 4.10.6,neuch_synapt_batch_all_in_one.mzbatch,pooled QC,12,every 20 samples,TRUE,NA,Campanula,NA,NA,NA,CR,2016,none,MSV000102459,NA,CC0,JBN,jbn
dbgi_003347,250409_ML_Metabo_DDA_sample_459_nr8.mzML,D:/IOCB/data_dbgi/JBN/neuch_synapt_batch_all_in_one.mzbatch,JBN_synapt_2025,250409_M,Dianthus arenarius L.,Dianthus arenarius,Dianthus arenarius L.,species,Dianthus,arenarius,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,3085422,NA,EXACT,GBIF Backbone 2023-08-28,20240724112203,botanical_garden_ID,certain,20240724112203,"46,999973","6,9349737",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,ML,"-80 C, plastic tube",Waters,Acquity UPLC I-Class,UPLC,"Waters Acquity UPLC HSS T3, 100 x 2.1 mm, 1.8 um",C18,40,H2O + 0.05% formic acid,ACN + 0.05% formic acid,0-100% B in 10 min at 0.5 mL/min; hold 100% B 3 min at 0.7 mL/min; reequil 3 min at 0.5 mL/min,0.5,1,16,MassLynx 4.2 (Waters),LCMS – Synapt XS,QTOF,ESI,DDA,CID,ramped 5-40 V (m/z 50) to 20-70 V (m/z 1200),50-1200 (MS1); 50-1200 (MS2),0.1,0.05,7,25000,1.5,static exclusion list of 200 most intense blank ions,5,DataConvert (Waters),TRUE,4.10.6,Auto,5000,40,0.003,10,20000,5,1.14-10.02 min,0.898,20000,0.003,10,0.06,0.0030 Da / 10.0 ppm,0.0030 Da / 10.0 ppm,MZmine 4.10.6,neuch_synapt_batch_all_in_one.mzbatch,pooled QC,12,every 20 samples,TRUE,NA,Dianthus_arenarius,NA,NA,NA,NA,NA,none,MSV000102459,NA,CC0,JBN,jbn
dbgi_003743,250409_ML_Metabo_DDA_sample_460_nr8.mzML,D:/IOCB/data_dbgi/JBN/neuch_synapt_batch_all_in_one.mzbatch,JBN_synapt_2025,250409_M,Euphorbia nicaeensis All.,Euphorbia nicaeensis,Euphorbia nicaeensis All.,species,Euphorbia,nicaeensis,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,3065819,NA,EXACT,GBIF Backbone 2023-08-28,20240812144058,botanical_garden_ID,certain,20240812144058,"46,999670","6,9336860",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,ML,"-80 C, plastic tube",Waters,Acquity UPLC I-Class,UPLC,"Waters Acquity UPLC HSS T3, 100 x 2.1 mm, 1.8 um",C18,40,H2O + 0.05% formic acid,ACN + 0.05% formic acid,0-100% B in 10 min at 0.5 mL/min; hold 100% B 3 min at 0.7 mL/min; reequil 3 min at 0.5 mL/min,0.5,1,16,MassLynx 4.2 (Waters),LCMS – Synapt XS,QTOF,ESI,DDA,CID,ramped 5-40 V (m/z 50) to 20-70 V (m/z 1200),50-1200 (MS1); 50-1200 (MS2),0.1,0.05,7,25000,1.5,static exclusion list of 200 most intense blank ions,5,DataConvert (Waters),TRUE,4.10.6,Auto,5000,40,0.003,10,20000,5,1.14-10.02 min,0.898,20000,0.003,10,0.06,0.0030 Da / 10.0 ppm,0.0030 Da / 10.0 ppm,MZmine 4.10.6,neuch_synapt_batch_all_in_one.mzbatch,pooled QC,12,every 20 samples,TRUE,NA,Euphorbia_nicaeensis,NA,NA,NA,NA,NA,none,MSV000102459,NA,CC0,JBN,jbn
dbgi_003309,250409_ML_Metabo_DDA_sample_461_nr8.mzML,D:/IOCB/data_dbgi/JBN/neuch_synapt_batch_all_in_one.mzbatch,JBN_synapt_2025,250409_M,Veronica peduncularis M.Bieb.,Veronica peduncularis,Veronica peduncularis M.Bieb.,species,Veronica,peduncularis,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,7929556,NA,EXACT,GBIF Backbone 2023-08-28,20240724121854,botanical_garden_ID,certain,20240724121854,"47,000000","6,9349160",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,ML,"-80 C, plastic tube",Waters,Acquity UPLC I-Class,UPLC,"Waters Acquity UPLC HSS T3, 100 x 2.1 mm, 1.8 um",C18,40,H2O + 0.05% formic acid,ACN + 0.05% formic acid,0-100% B in 10 min at 0.5 mL/min; hold 100% B 3 min at 0.7 mL/min; reequil 3 min at 0.5 mL/min,0.5,1,16,MassLynx 4.2 (Waters),LCMS – Synapt XS,QTOF,ESI,DDA,CID,ramped 5-40 V (m/z 50) to 20-70 V (m/z 1200),50-1200 (MS1); 50-1200 (MS2),0.1,0.05,7,25000,1.5,static exclusion list of 200 most intense blank ions,5,DataConvert (Waters),TRUE,4.10.6,Auto,5000,40,0.003,10,20000,5,1.14-10.02 min,0.898,20000,0.003,10,0.06,0.0030 Da / 10.0 ppm,0.0030 Da / 10.0 ppm,MZmine 4.10.6,neuch_synapt_batch_all_in_one.mzbatch,pooled QC,12,every 20 samples,TRUE,NA,Veronica_peduncularis,NA,NA,NA,NA,NA,none,MSV000102459,NA,CC0,JBN,jbn
dbgi_003827,250409_ML_Metabo_DDA_sample_462_nr8.mzML,D:/IOCB/data_dbgi/JBN/neuch_synapt_batch_all_in_one.mzbatch,JBN_synapt_2025,250409_M,Helianthemum apenninum (L.) Mill.,Helianthemum apenninum,Helianthemum apenninum (L.) Mill.,species,Helianthemum,apenninum,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,9823314,NA,EXACT,GBIF Backbone 2023-08-28,20240812153124,botanical_garden_ID,certain,20240812153124,"46,999600","6,9336505",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,ML,"-80 C, plastic tube",Waters,Acquity UPLC I-Class,UPLC,"Waters Acquity UPLC HSS T3, 100 x 2.1 mm, 1.8 um",C18,40,H2O + 0.05% formic acid,ACN + 0.05% formic acid,0-100% B in 10 min at 0.5 mL/min; hold 100% B 3 min at 0.7 mL/min; reequil 3 min at 0.5 mL/min,0.5,1,16,MassLynx 4.2 (Waters),LCMS – Synapt XS,QTOF,ESI,DDA,CID,ramped 5-40 V (m/z 50) to 20-70 V (m/z 1200),50-1200 (MS1); 50-1200 (MS2),0.1,0.05,7,25000,1.5,static exclusion list of 200 most intense blank ions,5,DataConvert (Waters),TRUE,4.10.6,Auto,5000,40,0.003,10,20000,5,1.14-10.02 min,0.898,20000,0.003,10,0.06,0.0030 Da / 10.0 ppm,0.0030 Da / 10.0 ppm,MZmine 4.10.6,neuch_synapt_batch_all_in_one.mzbatch,pooled QC,12,every 20 samples,TRUE,NA,Helianthemum_apenninum,NA,NA,NA,NA,NA,none,MSV000102459,NA,CC0,JBN,jbn
dbgi_002189,250409_ML_Metabo_DDA_sample_463_nr8.mzML,D:/IOCB/data_dbgi/JBN/neuch_synapt_batch_all_in_one.mzbatch,JBN_synapt_2025,250409_M,Campanula thyrsoides L.,Campanula thyrsoides,Campanula thyrsoides L.,species,Campanula,thyrsoides,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,5410886,NA,EXACT,GBIF Backbone 2023-08-28,20240723164721,botanical_garden_ID,certain,20240723164721,"46,999973","6,9345520",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,ML,"-80 C, plastic tube",Waters,Acquity UPLC I-Class,UPLC,"Waters Acquity UPLC HSS T3, 100 x 2.1 mm, 1.8 um",C18,40,H2O + 0.05% formic acid,ACN + 0.05% formic acid,0-100% B in 10 min at 0.5 mL/min; hold 100% B 3 min at 0.7 mL/min; reequil 3 min at 0.5 mL/min,0.5,1,16,MassLynx 4.2 (Waters),LCMS – Synapt XS,QTOF,ESI,DDA,CID,ramped 5-40 V (m/z 50) to 20-70 V (m/z 1200),50-1200 (MS1); 50-1200 (MS2),0.1,0.05,7,25000,1.5,static exclusion list of 200 most intense blank ions,5,DataConvert (Waters),TRUE,4.10.6,Auto,5000,40,0.003,10,20000,5,1.14-10.02 min,0.898,20000,0.003,10,0.06,0.0030 Da / 10.0 ppm,0.0030 Da / 10.0 ppm,MZmine 4.10.6,neuch_synapt_batch_all_in_one.mzbatch,pooled QC,12,every 20 samples,TRUE,NA,Campanula_thyrsoides,NA,NA,NA,NA,NA,none,MSV000102459,NA,CC0,JBN,jbn
dbgi_003847,250409_ML_Metabo_DDA_sample_464_nr8.mzML,D:/IOCB/data_dbgi/JBN/neuch_synapt_batch_all_in_one.mzbatch,JBN_synapt_2025,250409_M,Aspidistra typica Baill.,Aspidistra typica,Aspidistra typica Baill.,species,Aspidistra,typica,NA,NA,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,2769928,NA,EXACT,GBIF Backbone 2023-08-28,20240823154454,botanical_garden_ID,certain,20240823154454,"46,999523","6,9344416",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,ML,"-80 C, plastic tube",Waters,Acquity UPLC I-Class,UPLC,"Waters Acquity UPLC HSS T3, 100 x 2.1 mm, 1.8 um",C18,40,H2O + 0.05% formic acid,ACN + 0.05% formic acid,0-100% B in 10 min at 0.5 mL/min; hold 100% B 3 min at 0.7 mL/min; reequil 3 min at 0.5 mL/min,0.5,1,16,MassLynx 4.2 (Waters),LCMS – Synapt XS,QTOF,ESI,DDA,CID,ramped 5-40 V (m/z 50) to 20-70 V (m/z 1200),50-1200 (MS1); 50-1200 (MS2),0.1,0.05,7,25000,1.5,static exclusion list of 200 most intense blank ions,5,DataConvert (Waters),TRUE,4.10.6,Auto,5000,40,0.003,10,20000,5,1.14-10.02 min,0.898,20000,0.003,10,0.06,0.0030 Da / 10.0 ppm,0.0030 Da / 10.0 ppm,MZmine 4.10.6,neuch_synapt_batch_all_in_one.mzbatch,pooled QC,12,every 20 samples,TRUE,NA,Aspidistra_typica,NA,NA,NA,NA,NA,none,MSV000102459,NA,CC0,JBN,jbn
dbgi_002107,250409_ML_Metabo_DDA_sample_465_nr8.mzML,D:/IOCB/data_dbgi/JBN/neuch_synapt_batch_all_in_one.mzbatch,JBN_synapt_2025,250409_M,Chelidonium majus L.,Chelidonium majus,Chelidonium majus L.,species,Chelidonium,majus,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,5334186,NA,EXACT,GBIF Backbone 2023-08-28,20240709114205,botanical_garden_ID,certain,20240709114205,"47,000300","6,9351187",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,ML,"-80 C, plastic tube",Waters,Acquity UPLC I-Class,UPLC,"Waters Acquity UPLC HSS T3, 100 x 2.1 mm, 1.8 um",C18,40,H2O + 0.05% formic acid,ACN + 0.05% formic acid,0-100% B in 10 min at 0.5 mL/min; hold 100% B 3 min at 0.7 mL/min; reequil 3 min at 0.5 mL/min,0.5,1,16,MassLynx 4.2 (Waters),LCMS – Synapt XS,QTOF,ESI,DDA,CID,ramped 5-40 V (m/z 50) to 20-70 V (m/z 1200),50-1200 (MS1); 50-1200 (MS2),0.1,0.05,7,25000,1.5,static exclusion list of 200 most intense blank ions,5,DataConvert (Waters),TRUE,4.10.6,Auto,5000,40,0.003,10,20000,5,1.14-10.02 min,0.898,20000,0.003,10,0.06,0.0030 Da / 10.0 ppm,0.0030 Da / 10.0 ppm,MZmine 4.10.6,neuch_synapt_batch_all_in_one.mzbatch,pooled QC,12,every 20 samples,TRUE,NA,Chelidonium_majus,NA,NA,NA,LC,2026,none,MSV000102459,NA,CC0,JBN,jbn
dbgi_002204,250409_ML_Metabo_DDA_sample_466_nr8.mzML,D:/IOCB/data_dbgi/JBN/neuch_synapt_batch_all_in_one.mzbatch,JBN_synapt_2025,250409_M,Cerastium grandiflorum Waldst. & Kit.,Cerastium grandiflorum,Cerastium grandiflorum Waldst. & Kit.,species,Cerastium,grandiflorum,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,7267475,NA,EXACT,GBIF Backbone 2023-08-28,20240725150638,botanical_garden_ID,certain,20240725150638,"46,999930","6,9347300",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,ML,"-80 C, plastic tube",Waters,Acquity UPLC I-Class,UPLC,"Waters Acquity UPLC HSS T3, 100 x 2.1 mm, 1.8 um",C18,40,H2O + 0.05% formic acid,ACN + 0.05% formic acid,0-100% B in 10 min at 0.5 mL/min; hold 100% B 3 min at 0.7 mL/min; reequil 3 min at 0.5 mL/min,0.5,1,16,MassLynx 4.2 (Waters),LCMS – Synapt XS,QTOF,ESI,DDA,CID,ramped 5-40 V (m/z 50) to 20-70 V (m/z 1200),50-1200 (MS1); 50-1200 (MS2),0.1,0.05,7,25000,1.5,static exclusion list of 200 most intense blank ions,5,DataConvert (Waters),TRUE,4.10.6,Auto,5000,40,0.003,10,20000,5,1.14-10.02 min,0.898,20000,0.003,10,0.06,0.0030 Da / 10.0 ppm,0.0030 Da / 10.0 ppm,MZmine 4.10.6,neuch_synapt_batch_all_in_one.mzbatch,pooled QC,12,every 20 samples,TRUE,NA,Cerastium_grandiflorum,NA,NA,NA,NA,NA,none,MSV000102459,NA,CC0,JBN,jbn
dbgi_003247,250409_ML_Metabo_DDA_sample_467_nr8.mzML,D:/IOCB/data_dbgi/JBN/neuch_synapt_batch_all_in_one.mzbatch,JBN_synapt_2025,250409_M,Ipomoea L.,Ipomoea,Ipomoea L.,genus,Ipomoea,acanthocarpa,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,10115130,NA,HIGHERRANK,GBIF Backbone 2023-08-28,20240813125942,botanical_garden_ID,certain,20240813125942,"46,999683","6,9337544",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,ML,"-80 C, plastic tube",Waters,Acquity UPLC I-Class,UPLC,"Waters Acquity UPLC HSS T3, 100 x 2.1 mm, 1.8 um",C18,40,H2O + 0.05% formic acid,ACN + 0.05% formic acid,0-100% B in 10 min at 0.5 mL/min; hold 100% B 3 min at 0.7 mL/min; reequil 3 min at 0.5 mL/min,0.5,1,16,MassLynx 4.2 (Waters),LCMS – Synapt XS,QTOF,ESI,DDA,CID,ramped 5-40 V (m/z 50) to 20-70 V (m/z 1200),50-1200 (MS1); 50-1200 (MS2),0.1,0.05,7,25000,1.5,static exclusion list of 200 most intense blank ions,5,DataConvert (Waters),TRUE,4.10.6,Auto,5000,40,0.003,10,20000,5,1.14-10.02 min,0.898,20000,0.003,10,0.06,0.0030 Da / 10.0 ppm,0.0030 Da / 10.0 ppm,MZmine 4.10.6,neuch_synapt_batch_all_in_one.mzbatch,pooled QC,12,every 20 samples,TRUE,NA,Ipomoea,NA,NA,NA,NA,NA,none,MSV000102459,NA,CC0,JBN,jbn
